reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.99,18798
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.01,0
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.025,0
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.05,0
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.1,0
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.15,1437
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.2,2880
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.25,4118
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.3,5230
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.35,6260
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.4,7237
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.45,8183
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.5,9114
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.55,10045
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.6,10991
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.65,11968
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.7,12998
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.75,14110
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.8,15348
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.85,16791
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.9,18607
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.95,21298
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.975,23632
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.99,26346
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.01,0
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.025,0
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.05,0
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.1,0
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.15,92
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.2,675
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.25,1175
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.3,1624
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.35,2041
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.4,2436
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.45,2818
