model,reference_date,horizon,target_end_date,location,observed,median,absolute_error,squared_error,wis,lower_95,upper_95,coverage_95,width_95
Calibrated blend,2025-11-15,2,2025-11-29,US,5220,6056,836,698896,985.2237499999998,0,14861,TRUE,14861
Calibrated blend,2025-11-15,3,2025-12-06,US,7449,7754,305,93025,1229.0270833333334,0,19941,TRUE,19941
Calibrated blend,2025-11-22,1,2025-11-29,US,5220,5004,216,46656,482.88500000000005,538,9470,TRUE,8932
Calibrated blend,2025-11-22,2,2025-12-06,US,7449,6623,826,682276,993.3258333333333,0,15392,TRUE,15392
Calibrated blend,2025-11-22,3,2025-12-13,US,11156,8353,2803,7856809,1771.5033333333329,0,20498,TRUE,20498
Calibrated blend,2025-11-29,1,2025-12-06,US,7449,6954,495,245025,521.3291666666667,2514,11394,TRUE,8880
Calibrated blend,2025-11-29,2,2025-12-13,US,11156,8762,2394,5731236,1427.0333333333335,190,17488,TRUE,17298
Calibrated blend,2025-11-29,3,2025-12-20,US,21083,10343,10740,115347600,6718.455833333333,0,22440,TRUE,22440
Calibrated blend,2025-12-06,1,2025-12-13,US,11156,9555,1601,2563201,892.005416666667,5140,13969,TRUE,8829
Calibrated blend,2025-12-06,2,2025-12-20,US,21083,11278,9805,96138025,6670.645000000001,2596,19960,FALSE,17364
Calibrated blend,2025-12-06,3,2025-12-27,US,37602,12668,24934,621704356,20526.257500000003,958,24712,FALSE,23754
Calibrated blend,2025-12-13,1,2025-12-20,US,21083,13930,7153,51165409,5545.426666666666,9536,18324,FALSE,8788
Calibrated blend,2025-12-13,2,2025-12-27,US,37602,15741,21861,477903321,18697.747083333335,7093,24388,FALSE,17295
Calibrated blend,2025-12-13,3,2026-01-03,US,42634,16801,25833,667343889,21442.245,4798,28804,FALSE,24006
Calibrated blend,2025-12-20,1,2025-12-27,US,37602,27760,9842,96864964,8180.255833333332,23218,32302,FALSE,9084
Calibrated blend,2025-12-20,2,2026-01-03,US,42634,30559,12075,145805625,8805.894999999999,21622,39496,FALSE,17874
Calibrated blend,2025-12-20,3,2026-01-10,US,29933,29661,272,73984,1312.4804166666665,17280,42041,TRUE,24761
Calibrated blend,2025-12-27,1,2026-01-03,US,42634,47876,5242,27478564,2987.1641666666674,39290,56462,TRUE,17172
Calibrated blend,2025-12-27,2,2026-01-10,US,29933,50526,20593,424071649,14467.275833333331,33779,67273,FALSE,33494
Calibrated blend,2025-12-27,3,2026-01-17,US,19754,51068,31314,980566596,23514.15625,29747,72386,FALSE,42639
Calibrated blend,2026-01-03,1,2026-01-10,US,29933,40113,10180,103632400,7054.997083333333,31573,48652,FALSE,17079
Calibrated blend,2026-01-03,2,2026-01-17,US,19754,37338,17584,309197056,11615.777083333334,20463,54214,FALSE,33751
Calibrated blend,2026-01-03,3,2026-01-24,US,16819,36684,19865,394618225,11686.513333333334,8416,64952,TRUE,56536
Calibrated blend,2026-01-10,1,2026-01-17,US,19754,19370,384,147456,1140.4291666666666,8730,30010,TRUE,21280
Calibrated blend,2026-01-10,2,2026-01-24,US,16819,17595,776,602176,2446.743333333334,0,40722,TRUE,40722
Calibrated blend,2026-01-10,3,2026-01-31,US,15751,19900,4149,17214201,3630.2675,0,49986,TRUE,49986
Calibrated blend,2026-01-17,1,2026-01-24,US,16819,18954,2135,4558225,1468.1325,8405,29505,TRUE,21100
Calibrated blend,2026-01-17,2,2026-01-31,US,15751,21506,5755,33120025,3527.1516666666666,0,44040,TRUE,44040
Calibrated blend,2026-01-17,3,2026-02-07,US,16121,21008,4887,23882769,3873.0608333333344,0,51716,TRUE,51716
Calibrated blend,2026-01-24,1,2026-01-31,US,15751,17676,1925,3705625,1392.0974999999999,7328,28022,TRUE,20694
Calibrated blend,2026-01-24,2,2026-02-07,US,16121,16774,653,426409,2321.6649999999995,0,38784,TRUE,38784
Calibrated blend,2026-01-24,3,2026-02-14,US,16436,16557,121,14641,3068.275833333333,0,46972,TRUE,46972
Calibrated blend,2026-01-31,1,2026-02-07,US,16121,13187,2934,8608356,1720.0433333333333,3110,23264,TRUE,20154
Calibrated blend,2026-01-31,2,2026-02-14,US,16436,12587,3849,14814801,2800.771666666667,0,34212,TRUE,34212
Calibrated blend,2026-01-31,3,2026-02-21,US,14731,15394,663,439569,3064.52375,0,45545,TRUE,45545
Calibrated blend,2026-02-07,1,2026-02-14,US,16436,17871,1435,2059225,1225.4050000000002,8033,27711,TRUE,19678
Calibrated blend,2026-02-07,2,2026-02-21,US,14731,20949,6218,38663524,3636.177916666666,0,42203,TRUE,42203
Calibrated blend,2026-02-07,3,2026-02-28,US,11159,22361,11202,125484804,6182.266250000001,0,52241,TRUE,52241
Calibrated blend,2026-02-14,1,2026-02-21,US,14731,18378,3647,13300609,2021.8291666666667,8798,27958,TRUE,19160
Calibrated blend,2026-02-14,2,2026-02-28,US,11159,19677,8518,72556324,4683.311666666666,0,40484,TRUE,40484
Calibrated blend,2026-02-14,3,2026-03-07,US,9598,20494,10896,118722816,6011.290833333335,0,50090,TRUE,50090
Calibrated blend,2026-02-21,1,2026-02-28,US,11159,13414,2255,5085025,1424.635,4028,22800,TRUE,18772
Calibrated blend,2026-02-21,2,2026-03-07,US,9598,13862,4264,18181696,2861.484166666667,0,34472,TRUE,34472
Calibrated blend,2026-02-21,3,2026-03-14,US,7793,15353,7560,57153600,4518.974583333334,0,44949,TRUE,44949
Calibrated blend,2026-02-28,1,2026-03-07,US,9598,10203,605,366025,1003.4683333333332,1067,19339,TRUE,18272
Calibrated blend,2026-02-28,2,2026-03-14,US,7793,11638,3845,14784025,2690.4429166666673,0,32015,TRUE,32015
Calibrated blend,2026-02-28,3,2026-03-21,US,6088,12926,6838,46758244,4223.792083333334,0,42769,TRUE,42769
Calibrated blend,2026-03-07,1,2026-03-14,US,7793,10669,2876,8271376,1636.2216666666666,1803,19535,TRUE,17732
Calibrated blend,2026-03-07,2,2026-03-21,US,6088,11968,5880,34574400,3381.13875,0,31947,TRUE,31947
Calibrated blend,2026-03-07,3,2026-03-28,US,3306,12672,9366,87721956,5168.812916666667,0,42375,TRUE,42375
Calibrated blend,2026-03-14,1,2026-03-21,US,6088,6780,692,478864,960.375,0,15416,TRUE,15416
Calibrated blend,2026-03-14,2,2026-03-28,US,3306,7020,3714,13793796,2467.8345833333337,0,26707,TRUE,26707
Calibrated blend,2026-03-14,3,2026-04-04,US,2901,8150,5249,27552001,3482.705,0,37862,TRUE,37862
Calibrated blend,2026-03-21,1,2026-03-28,US,3306,5871,2565,6579225,1468.8245833333333,0,14241,TRUE,14241
Calibrated blend,2026-03-21,2,2026-04-04,US,2901,6952,4051,16410601,2546.84375,0,26265,TRUE,26265
Calibrated blend,2026-03-21,3,2026-04-11,US,2235,7835,5600,31360000,3541.907916666667,0,37439,TRUE,37439
Calibrated blend,2026-03-28,1,2026-04-04,US,2901,2400,501,251001,778.305,0,10536,TRUE,10536
Calibrated blend,2026-03-28,2,2026-04-11,US,2235,2879,644,414736,1514.9741666666669,0,21874,TRUE,21874
Calibrated blend,2026-03-28,3,2026-04-18,US,1941,3775,1834,3363556,2343.0391666666665,0,33374,TRUE,33374
Calibrated blend,2026-04-04,1,2026-04-11,US,2235,3838,1603,2569609,1057.7741666666668,0,11688,TRUE,11688
Calibrated blend,2026-04-04,2,2026-04-18,US,1941,4857,2916,8503056,2067.5245833333333,0,23431,TRUE,23431
Calibrated blend,2026-04-04,3,2026-04-25,US,1877,5320,3443,11854249,2779.945416666667,0,34685,TRUE,34685
Calibrated blend,2026-04-11,1,2026-04-18,US,1941,1966,25,625,668.3791666666666,0,9536,TRUE,9536
Calibrated blend,2026-04-11,2,2026-04-25,US,1877,2163,286,81796,1340.47375,0,20255,TRUE,20255
Calibrated blend,2026-04-11,3,2026-05-02,US,1649,2620,971,942841,2074.0208333333335,0,31842,TRUE,31842
Calibrated blend,2026-04-18,1,2026-04-25,US,1877,2155,278,77284,682.43375,0,9433,TRUE,9433
Calibrated blend,2026-04-18,2,2026-05-02,US,1649,2643,994,988036,1430.729166666667,0,20190,TRUE,20190
Calibrated blend,2026-04-18,3,2026-05-09,US,1473,2867,1394,1943236,2109.0325000000003,0,31392,TRUE,31392
Calibrated blend,2026-04-25,1,2026-05-02,US,1649,2138,489,239121,681.8791666666667,0,9128,TRUE,9128
Calibrated blend,2026-04-25,2,2026-05-09,US,1473,2309,836,698896,1345.6958333333332,0,19312,TRUE,19312
Calibrated blend,2026-04-25,3,2026-05-16,US,1306,2250,944,891136,1925.439583333333,0,29825,TRUE,29825
Calibrated blend,2026-05-02,1,2026-05-09,US,1473,1435,38,1444,565.6345833333332,0,8141,TRUE,8141
Calibrated blend,2026-05-02,2,2026-05-16,US,1306,1309,3,9,1097.6029166666667,0,17773,TRUE,17773
Calibrated blend,2026-05-02,3,2026-05-23,US,1250,1240,10,100,1623.6404166666669,0,27861,TRUE,27861
Calibrated blend,2026-05-09,1,2026-05-16,US,1306,1386,80,6400,546.47875,0,7807,TRUE,7807
Calibrated blend,2026-05-09,2,2026-05-23,US,1250,1323,73,5329,1076.2233333333336,0,17250,TRUE,17250
Calibrated blend,2026-05-09,3,2026-05-30,US,1060,1045,15,225,1537.4883333333337,0,26716,TRUE,26716
Calibrated blend,2026-05-16,1,2026-05-23,US,1250,1186,64,4096,506.88666666666654,0,7326,TRUE,7326
Calibrated blend,2026-05-16,2,2026-05-30,US,1060,894,166,27556,981.5483333333333,0,16290,TRUE,16290
Calibrated blend,2026-05-16,3,2026-06-06,US,1011,641,370,136900,1390.8166666666666,0,25112,TRUE,25112
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-09-27,1,2025-10-04,US,976,1272,296,87616,264.9691666666667,395,3741,TRUE,3346
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-09-27,2,2025-10-11,US,1016,1839,823,677329,554.8429166666666,344,6781,TRUE,6437
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-09-27,3,2025-10-18,US,1119,2569,1450,2102500,893.9670833333333,322,9273,TRUE,8951
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-10-04,1,2025-10-11,US,1016,1395,379,143641,293.0716666666667,410,4022,TRUE,3612
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-10-04,2,2025-10-18,US,1119,2056,937,877969,598.8183333333333,307,6939,TRUE,6632
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-10-04,3,2025-10-25,US,1199,2910,1711,2927521,1013.5479166666665,321,9728,TRUE,9407
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-10-11,1,2025-10-18,US,1119,1424,305,93025,280.92125000000004,384,4045,TRUE,3661
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-10-11,2,2025-10-25,US,1199,2173,974,948676,623.6758333333333,380,7316,TRUE,6936
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-10-11,3,2025-11-01,US,1358,3266,1908,3640464,1109.8604166666667,285,10218,TRUE,9933
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-10-18,1,2025-10-25,US,1199,1584,385,148225,298.1879166666667,387,4176,TRUE,3789
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-10-18,2,2025-11-01,US,1358,2490,1132,1281424,690.3704166666666,358,7473,TRUE,7115
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-10-18,3,2025-11-08,US,1787,3684,1897,3598609,1121.4870833333334,357,10890,TRUE,10533
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-10-25,1,2025-11-01,US,1358,1773,415,172225,310.36083333333335,367,4435,TRUE,4068
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-10-25,2,2025-11-08,US,1787,2664,877,769129,604.69125,346,7625,TRUE,7279
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-10-25,3,2025-11-15,US,2487,3643,1156,1336336,830.0004166666666,455,10576,TRUE,10121
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-11-01,1,2025-11-08,US,1787,2016,229,52441,279.945,395,4653,TRUE,4258
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-11-01,2,2025-11-15,US,2487,2709,222,49284,493.2658333333333,350,7716,TRUE,7366
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-11-01,3,2025-11-22,US,3584,3967,383,146689,676.975,370,11536,TRUE,11166
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-11-08,1,2025-11-15,US,2487,2385,102,10404,266.1179166666667,506,4837,TRUE,4331
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-11-08,2,2025-11-22,US,3584,3562,22,484,506.30916666666667,364,8820,TRUE,8456
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-11-08,3,2025-11-29,US,5220,4911,309,95481,761.4720833333334,326,12355,TRUE,12029
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-11-15,1,2025-11-22,US,3584,3528,56,3136,299.3008333333333,386,6268,TRUE,5882
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-11-15,2,2025-11-29,US,5220,4909,311,96721,588.1758333333335,383,10423,TRUE,10040
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-11-15,3,2025-12-06,US,7449,6384,1065,1134225,953.52,312,14118,TRUE,13806
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-11-22,1,2025-11-29,US,5220,4762,458,209764,372.08125,663,7426,TRUE,6763
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-11-22,2,2025-12-06,US,7449,6341,1108,1227664,774.3100000000003,342,11266,TRUE,10924
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-11-22,3,2025-12-13,US,11156,8524,2632,6927424,1548.764583333333,306,15973,TRUE,15667
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-11-29,1,2025-12-06,US,7449,6779,670,448900,462.27375,1642,9507,TRUE,7865
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-11-29,2,2025-12-13,US,11156,8578,2578,6646084,1438.0479166666667,435,13790,TRUE,13355
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-11-29,3,2025-12-20,US,21083,12272,8811,77633721,6112.2404166666665,359,20200,FALSE,19841
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-12-06,1,2025-12-13,US,11156,9402,1754,3076516,1074.5270833333334,2997,12084,TRUE,9087
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-12-06,2,2025-12-20,US,21083,13125,7958,63329764,6187.624166666666,1636,18614,FALSE,16978
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-12-06,3,2025-12-27,US,37602,16988,20614,424936996,16640.866666666672,826,28164,FALSE,27338
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-12-13,1,2025-12-20,US,21083,15278,5805,33698025,4796.732083333333,5156,18985,FALSE,13829
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-12-13,2,2025-12-27,US,37602,19360,18242,332770564,15095.894999999999,3849,28911,FALSE,25062
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-12-13,3,2026-01-03,US,42634,19545,23089,533101921,18349.06,2747,31945,FALSE,29198
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-12-20,1,2025-12-27,US,37602,27109,10493,110103049,9363.305833333334,12113,31107,FALSE,18994
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-12-20,2,2026-01-03,US,42634,26649,15985,255520225,12989.443333333335,11124,35440,FALSE,24316
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-12-20,3,2026-01-10,US,29933,24096,5837,34070569,3264.9537499999988,8911,36530,TRUE,27619
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-12-27,1,2026-01-03,US,42634,39250,3384,11451456,2009.8929166666667,21988,45031,TRUE,23043
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-12-27,2,2026-01-10,US,29933,40555,10622,112826884,5815.024583333335,20704,50295,TRUE,29591
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2025-12-27,3,2026-01-17,US,19754,41333,21579,465653241,12882.609166666663,18915,54067,TRUE,35152
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-01-03,1,2026-01-10,US,29933,41737,11804,139334416,5929.133750000002,18485,47022,TRUE,28537
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-01-03,2,2026-01-17,US,19754,39353,19599,384120801,10317.33125,14233,49200,TRUE,34967
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-01-03,3,2026-01-24,US,16819,37477,20658,426752964,11534.995,12052,49564,TRUE,37512
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-01-10,1,2026-01-17,US,19754,26875,7121,50708641,3832.805416666666,7680,32393,TRUE,24713
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-01-10,2,2026-01-24,US,16819,26529,9710,94284100,4941.16125,4058,35289,TRUE,31231
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-01-10,3,2026-01-31,US,15751,28064,12313,151609969,5965.975833333334,3327,40355,TRUE,37028
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-01-17,1,2026-01-24,US,16819,21009,4190,17556100,2361.044583333333,7448,26225,TRUE,18777
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-01-17,2,2026-01-31,US,15751,22103,6352,40347904,3200.50125,5931,34176,TRUE,28245
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-01-17,3,2026-02-07,US,16121,19710,3589,12880921,2381.3100000000004,3828,33284,TRUE,29456
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-01-24,1,2026-01-31,US,15751,16697,946,894916,729.3004166666666,6726,23895,TRUE,17169
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-01-24,2,2026-02-07,US,16121,17160,1039,1079521,1300.555,3616,29436,TRUE,25820
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-01-24,3,2026-02-14,US,16436,18126,1690,2856100,1678.6779166666665,1903,31584,TRUE,29681
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-01-31,1,2026-02-07,US,16121,13271,2850,8122500,1770.8183333333334,4574,19454,TRUE,14880
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-01-31,2,2026-02-14,US,16436,13320,3116,9709456,1901.5341666666664,1638,24572,TRUE,22934
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-01-31,3,2026-02-21,US,14731,15014,283,80089,1320.39875,1292,28463,TRUE,27171
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-02-07,1,2026-02-14,US,16436,16140,296,87616,490.43750000000006,6798,21640,TRUE,14842
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-02-07,2,2026-02-21,US,14731,17467,2736,7485696,1549.43,5791,28597,TRUE,22806
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-02-07,3,2026-02-28,US,11159,16588,5429,29474041,3025.3999999999996,4574,31318,TRUE,26744
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-02-14,1,2026-02-21,US,14731,17307,2576,6635776,1508.51375,7112,23285,TRUE,16173
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-02-14,2,2026-02-28,US,11159,16666,5507,30327049,3191.282083333333,5169,27938,TRUE,22769
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-02-14,3,2026-03-07,US,9598,15669,6071,36857041,3539.1633333333343,3722,29464,TRUE,25742
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-02-21,1,2026-02-28,US,11159,12865,1706,2910436,950.4245833333334,4747,18668,TRUE,13921
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-02-21,2,2026-03-07,US,9598,12568,2970,8820900,1682.6891666666663,2364,24204,TRUE,21840
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-02-21,3,2026-03-14,US,7793,12346,4553,20729809,2614.0749999999994,1206,27040,TRUE,25834
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-02-28,1,2026-03-07,US,9598,10290,692,478864,543.4162500000001,3032,16479,TRUE,13447
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-02-28,2,2026-03-14,US,7793,10585,2792,7795264,1602.3170833333334,1158,22315,TRUE,21157
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-02-28,3,2026-03-21,US,6088,10505,4417,19509889,2596.3825,411,23925,TRUE,23514
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-03-07,1,2026-03-14,US,7793,9236,1443,2082249,858.8187499999999,3340,15005,TRUE,11665
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-03-07,2,2026-03-21,US,6088,9151,3063,9381969,1831.7837499999996,1342,19939,TRUE,18597
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-03-07,3,2026-03-28,US,3306,9215,5909,34916281,3624.8658333333333,403,23593,TRUE,23190
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-03-14,1,2026-03-21,US,6088,7054,966,933156,565.1108333333333,1324,11874,TRUE,10550
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-03-14,2,2026-03-28,US,3306,6552,3246,10536516,1939.17375,516,16609,TRUE,16093
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-03-14,3,2026-04-04,US,2901,6815,3914,15319396,2254.637916666667,705,20448,TRUE,19743
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-03-21,1,2026-03-28,US,3306,5665,2359,5564881,1428.381666666667,959,10041,TRUE,9082
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-03-21,2,2026-04-04,US,2901,5900,2999,8994001,1647.1637500000004,526,13937,TRUE,13411
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-03-21,3,2026-04-11,US,2235,6055,3820,14592400,2133.9175,451,17431,TRUE,16980
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-03-28,1,2026-04-04,US,2901,3035,134,17956,306.03583333333336,482,6144,TRUE,5662
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-03-28,2,2026-04-11,US,2235,3075,840,705600,631.11,595,9077,TRUE,8482
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-03-28,3,2026-04-18,US,1941,3081,1140,1299600,853.1258333333332,552,11038,TRUE,10486
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-04-04,1,2026-04-11,US,2235,3204,969,938961,547.6550000000001,476,6480,TRUE,6004
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-04-04,2,2026-04-18,US,1941,3281,1340,1795600,860.3183333333333,387,9619,TRUE,9232
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-04-04,3,2026-04-25,US,1877,3268,1391,1934881,988.6700000000001,360,11550,TRUE,11190
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-04-11,1,2026-04-18,US,1941,1892,49,2401,285.195,575,4949,TRUE,4374
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-04-11,2,2026-04-25,US,1877,1805,72,5184,498.47875000000005,500,7699,TRUE,7199
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-04-11,3,2026-05-02,US,1649,1927,278,77284,648.1829166666666,350,9989,TRUE,9639
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-04-18,1,2026-04-25,US,1877,1911,34,1156,267.66833333333335,486,4636,TRUE,4150
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-04-18,2,2026-05-02,US,1649,2102,453,205209,538.5433333333334,412,7644,TRUE,7232
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-04-18,3,2026-05-09,US,1473,2022,549,301401,694.8983333333334,367,10071,TRUE,9704
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-04-25,1,2026-05-02,US,1649,1930,281,78961,296.72875000000005,554,4601,TRUE,4047
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-04-25,2,2026-05-09,US,1473,1932,459,210681,513.0679166666666,475,7442,TRUE,6967
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-04-25,3,2026-05-16,US,1306,1734,428,183184,643.7012500000001,340,9807,TRUE,9467
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-05-02,1,2026-05-09,US,1473,1491,18,324,250.32708333333332,543,4228,TRUE,3685
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-05-02,2,2026-05-16,US,1306,1327,21,441,400.70166666666665,427,6789,TRUE,6362
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-05-02,3,2026-05-23,US,1250,1185,65,4225,523.0870833333335,394,8965,TRUE,8571
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-05-09,1,2026-05-16,US,1306,1299,7,49,250.9241666666666,446,4020,TRUE,3574
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-05-09,2,2026-05-23,US,1250,1202,48,2304,397.84833333333336,374,6656,TRUE,6282
"Blend: 50% XGBoost, 25% ARIMAX, 15% ensemble, 10% ARIMA",2026-05-09,3,2026-05-30,US,1060,1000,60,3600,486.70208333333335,315,8472,TRUE,8157
